label,comment
1.0,sài gòn tếu vui mà chắc do khác biệt văn hóa vùng miền quá nên khó thấm hơn á chứ tui coi tui thấy tụi sgt thông minh vãi hài rất đầu chất xám không như ba cái hài rác nhan nhản trên mạng suốt ngày khoa mông khoe vú à mà cái hài mông vú kiểu đấy rất nhiều ở miền bắc nhé chả hiểu tại sao
1.0,hihi mình chưa bao giờ được ai thích toàn thích người ta nên không bt cgiac được thích vui nnao nhỉ
1.0,bom chị d
1.0,thấy huyền khoẻ là vui ròi đừng buông tay huyền giửa chừng nha vũ
1.0,cám ơn web ngày
1.0,lũ nhà quê lên sài gòn cổ suý cho bọn bóc lột trẻ con
1.0,chào táo thân yêu
1.0,ai mà không tin người khuat may khuat măt không chư tui là tin lắm luôn á cầu cho em khỏe luôn kro tôi nghiêp
1.0,em cho anh địa chỉ làm sao mua hàng của em em đi chứ toàn lấy trang quảng cáo của em không
1.0,phút chị hay quá hen dạ said má đẻ cái đầu ra trước nhịn cười khong nổi
1.0,mặt đứa con gái trong video là ai vậy anh em
1.0,sẽ còn mất điện dài dài
1.0,chuc ann luon an vui binh an
1.0,saigon tếu vui mà
1.0,bỏ đi sợ mẹ chả làm được gì
1.0,reup thi cử đi anh cái đó hay quá tr
1.0,cô xnv này duyên dáng nói rõ ràng lưu loát hay quá
1.0,người yêu hoàn hảo là người phù hợp với mình và khiến mình trở nên hoàn hảo cám ơn chương trình với giọng người miền tây dễ thương và thân quen
1.0,sớm nè
1.0,đúng là trai thái bình có khác anh nhỉ anh nói hay quá em cũng thái bình anh em chúc anh mình nhé
1.0,bọn lừa đảo mà hới đâu mà đàm phán lại làm chi ngài trump nói đúng
1.0,đợi mỗi kênh thầy ra video là phải nghe ngay
1.0,có người yêu khen saigon tếu chắc bỏ luôn
1.0,đứa bịch sữa đứa không bịch nào
1.0,hay quá thầy ơi đúng bệnh con đang bị tâm tưởng tượng con nhiều quá
1.0,qua dơ vi thuyêt mình
1.0,rất đáng chân trọng ạ
1.0,bức xúc có những người vô ý thức dịch mới lây lan
1.0,chào nha
1.0,từ bên em bịa qua ạ
1.0,thg này nguuuu vờ cờ lờ
1.0,mình chỉ muốn ngồi xuống để nghỉ ngơi thôi
1.0,link game âu nhỉ
1.0,gào thét trong cơn vui khi sắp được nghỉ hc
1.0,cái khúc ngủ dậy bước xuống giường hài vậy bà chị
1.0,coi cuốn sao ấy anh
1.0,tôi cũng không thấy bống luôn thật là kỳ lạ đây chắc là ma rồi
1.0,khổ thân em quá
1.0,nghe mà cam dong người việt nam chan chính trong ngành cong an nhan dan việt nam
1.0,đã lục còn six
1.0,hãy xử lý vụ này thật nặng để răn đe những bảo mẫu lòng lâng dạ sói này hãy tử hình bảo mẫu này đi
1.0,h sáu phân tích chuẩn
1.0,chắc tưởng là
1.0,tiểu vi lúc nhỏ chị ơi tóc chị đẹp quá chị ma trong thang máy tiểu vi bây giờ im lặng chị ma trong thang máy sao em không nói chuyện với chị vậy cũng không thèm quan tâm chị nữa
1.0,ê mà công nhận trai trung dễ bị hói lắm mà giờ tóc giả bên đó phát triển nên thấy ông nào tóc đầy đầu còn chưa chắc thiệt nữa
1.0,nhiều người còn tốt lắm các bạn đừng đánh đồng
1.0,bớt mong cầu bớt tránh né hãy đối diện có kinh nghiệm đối ứng có trí tuệ sự tự tin tăng sức chụi đựng trân quý những gì đang có đôi chân nhìn ra những điều hạnh phúc đang có chứ không phải chưa có tìm ra con đường lớn đỉnh rồi xuống giúp người thất bại rồi nhận ra có những giá trị tốt đẹp hơn cả để mang đến cho đời thiền chủ động sắp xếp đến nơi để quay về chính mình sống sâu sắc sống cho hiện tạiquan sát thân quan sát tâm sống tỉnh thức thiền
1.0,cam ơn tác giả noi lên điều mà tôi cam thấy rất y nghĩa
1.0,phim hay mà ra hơi chậm hóng mãi mới có phim
1.0,mệt nhỉ tớ kém may mắn quá
1.0,vui vẻ làm về điện thoại ý
1.0,mong con mạnh khỏe bình an
1.0,chúc mừng con chúc con sớm về với cụ kị nhé con
1.0,có ai cắt nghĩa được tình yêucó khó gì đâu một buổi chiềugặp em đi ỉa không mang giấycầm tay đưa giấy thế là yêu
1.0,bà mình cũng vừa mất vì ốm nặng
1.0,đi xem tech talk xong được chụp hình với vui vẻ quá đã
1.0,luật hấp dẫn mang em tới đây thật đúng cái em muốn xem
1.0,hay ghê không biết từ bao giờ bị mê kênh này lun à
1.0,ka ka dễ thương quá
1.0,i love this positive energy thank you so much
1.0,tui không còn sợ sánh mình với ngkhak nữa t muốn bỏ bom
1.0,t cũng ước có gia đình như này
1.0,lớp em cũng vậy
1.0,hai thằng này diễn kịch cho thế giới xem chơi thôi chứ làm sao bỏ đối phương được bỏ đối phương là tự giết mình cái này chính phủ nào cũng biết
1.0,xin lỗi mọi người nhưng mà tôi cần được giải thích khúc cuối ạ
1.0,cảm ơn chị rất nhiều ạ
1.0,chị dạ xinh quá à
1.0,chị đừng trầm cảm nhé
1.0,hiiiii
1.0,tôi xem mà nổi hết cả da gà
1.0,hay quá ạ cám ơn anh rất nhiều về ý tưởng đắm chìm toàn phần này ạ
1.0,trộm nghĩ nếu h và báu vẫn còn trong đoàn chắc h này đang bộ hành tốt đẹp
1.0,qua đo mua nhà chờ lên giá
1.0,cảm ơn chị rất nhiều i love you chụt chụt
1.0,hóng vid sau
1.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaiiiiiiiiiiiiihihihihihihihihihihijijijijihihihihih
1.0,thính pháp âm youtube rất hay tham khảo phật dạy trí tuệ
1.0,cảm ơn tĩnh tâm
1.0,người cha quá tuyệt vời mới ngày nào coi video mấy đứa theo cha nhỏ nhỏ mà bây giờ ra trường đi làm có tiền rồi
1.0,thực sự tuổi của em có thể nói là khủng hoảng đáng sợ nhất từ việc tình yêu bạn bè sự nghiệp nguyên sớ nó vùi dập em hôm nay lần đầu tiên em nghĩ với cái năng lực của mình trước giờ nhưng lại bị mất việc vô định đến mức không ngờ luôn khuyên bản thân không sao đâu nhưng nghĩ cho đến cận tết nghĩ về gia đình tính tình lại ovtk suy nghĩ nhiều đau lòng nông nỗi một vài việc em sẽ làm sắp tới là tìm được việc làm có định hướng em muốn phát triển và khởi nghiệp điều em mong muốn ở bản thân mình sắp tới là làm chủ bản thân coi những thứ trước đây như bài kiểm tra đơn giản không quá vội vàng nhớ điều là việc gì cũng sẽ qua chuẩn bị tâm lý tốt để có thể vượt qua khủng hoảng của bản thân chuẩn bị hành trang chắc chắn cho những mục tiêu sắp tới rất cảm ơn anh đã chia sẻ những điều hay ạ
1.0,t nghi vui vẻ hay xem sẽ của eva elfi lắm
1.0,hello gấu hay quá à
1.0,bà cố mình cũng vậy
1.0,cảm ơn video này của thầy nhiều lắm
1.0,cú đá hấp của taekwondo cú đá uy lực nhất
1.0,rất thực tế luôn thầy ơi
1.0,anh đạt ơi anh nhớ cảm ơn anh độ nhiều nhiều nhe tại vì hay xem stream anh độ nên em mới biết tới bài hát này của anh và chính thức subcribe kênh của anh luôn á em chúc anh nhiều sức khỏe để ra nhiều nhạc hay hay tiếp nhe ủng hộ ông anh nhiều
1.0,mong anh mạnh khoẻ bình an
1.0,xong biết đâu lại có cá thế là bọn nó còn nướng cá để ăn trong lớp nữa
1.0,sao sư minh niệm cứ phải chêm tiếng anh vào nghe khó chịubởi lẻ mình đang nghe để tịnh tâm suy ngẫm sư khuyên để tịnh tâm và bớt suy nghĩ lại nhưng ông thích nói tiếng anh và mình lại phải suy nghĩ để dịch nó sang tiếng việt
1.0,hiểu cmmm công an việt t ghét
1.0,mong cho huyền khỏe trở lại vị huyền con qua trẻ tương lai con dài
1.0,bài hay thế này mà h mới bt tiếc thật chứ
1.0,hi guy good webngay
1.0,anh cong an nói quá đúng
1.0,sao thầy khiêm tốn quá tui có tư cách gì với kiến thức uyên bác và cách chia sẻ tận tình của thầy rất nhiều người ngưỡng mộ và yêu thích trong đó có tại hạ nữa
1.0,em cũng đang rơi vào tình trạng đó nhiều khi kiểu như giương cung lên nhưng không có bia để ngắm em cũng muốn tìm cho mình mentor đễ dẫn dắt mà không biết làm thế nào nhờ anh trí chỉ giúp em nhé em xin cảm ơn
1.0,mình cảm ơn bạn các bài viết của bạn rất hay và bổ ích mình chưa click vào xem video nhưng mình nhìn cách trình bày và tựa đề của các video mình đã cảm thấy cảm tình và chỉ cần nhìn cách trình bày thôi mình cũng đoán được các video này sẽ thành công ít nhất là thành công thu hút sự chú ý
1.0,hay sẽ test thử nghe tiếng anh theo chú năm
1.0,em không biết anh có đọc comment không nữa hai năm trước trong lúc đang loay hoay thì em nghe clip này sau đó em nghĩ điều em cần làm tốt nhất lúc đó là sức khỏe rồi không biết bằng cách nào em tìm thấy lớp sức khỏe online sau khi đổi sức khỏe thì em mới biết đây chỉ là lớp phụ của lớp chính là thấu hiểu nội tâm thật là cú đưa đẩy lạ lùng của cuộc sống sau năm giờ em quay lại đây để nói với anh là em đang là mentor nội tâm và đúng là cuộc đời em đã thay đổi hoàn toàn từ bước ngoặt clip này vô cùng biết ơn anh vì mọi điều ý nghĩa giá trị anh đã trao cho em và rất nhiều người khác mong anh luôn nhiều sức khỏe an vui đạt được mọi điều anh mong muốn trong cuộc sống
1.0,xin nhớ cảm giác này để khi bước qua được nó cảm ơn mình đã vượt qua được
1.0,mỗi lần nghe giọng là cảm thấy dễ chịu
1.0,may mắn cho các bạn hs này vì phát hiện sớm đám cháy xảy và không có chuyện gì nguy hiểm đến tính mạng cả chúng ta hãy luôn cẩn thận bảo vệ cho bản thân và tính mạng của mình nhé
1.0,bản thân trơi vào trạng thái trơi tự do vô định
1.0,mày đã thích thầm tao năm trước đúng không tao thích cái giáng vẻ m khinh tao thật quyến rũ video hay mong ra tiếp
1.0,khi thần chết ngủ quên làm bé gái thêm bạn mới
1.0,phán đoán thử nào mọi người gia đình đó cũng yêu cô gái nhưng ba mẹ có phần rất yêu nhau anh trai thì cũng có phần chiều chuộng em gái nhưng không có hứng thú bằng những nạn nhân của anh ấy hay đơn giản là nhịn để tích đủ mà trả thù
1.0,lão trần đẹp zai qa
1.0,đm màn mở đầu quá là sến vui vẻ
1.0,sao em cu danh noi voi anh doan mai the de anh doan noi cho ge cu danh buc minh
1.0,nhiều trong những câu nói này mình nghe thấm thực sự
1.0,chị hương thuỷ hoà bình chị mừng cho em huyền đã khỏi bệnh khỏi được là nhờ vào ba em vũ và quân ba em làm tất cả về em huyền
1.0,cảm ơn thầy ạ
1.0,các anh thật là ga lăng
1.0,người tốt không bao h bị trừng phạt đâu
1.0,nổi cơn thịnh nộ với bọn trẻ
1.0,perfect examples of when students become better than their teacher
1.0,uống mật khí là được em trai ơi
1.0,lúc trước nhìn hải ăn là muốn ăn rồi nhưng hôm nay nhìn vợ hải ăn trông ngon quá thôi từ nay hải quay bà xã ăn cho mọi người xem nhé nếu ai mà cảm thấy không muốn ăn cứ xem video của vợ chồng hải là thèm ăn ngay
1.0,cảm ơn mạnh thường quân đã gửi qùa tặng cho hai mẹ con huyền chúc mừng hôm nay sức khoẻ huyền ổn định
1.0,giọng hay lắmmm cảm ơn bạn bài cuốn quáa
1.0,trời ơi thầy ơi bài này thầy nói như thần y như thầy đang ở trong nhà em vậy cực kỳ hay và hữu ích cho em thầy ơi cảm ơn thầy rất nhiều
1.0,nghe và thấu hiểu từng lời trong bài học lần này đã là thành công với em rồi ạ cảm ơn rất nhiều những chia sẻ của thầy ạ hiểu hết nên rớt nước mắt luôn vì đã làm theo thầy mới có ngày đầu năm
1.0,xem cả chục lần vẫn bị lừa
1.0,ủa đánh ghen mà cứ làm như đang trêu nhau vậy
1.0,cũng là một người xem của anh độ từ khi mới vào nghề cũng biết cu em đạt từ những ngày còn đi bê vác ở công trường đến chảy máu nay cũng vui vì em đạt được nhiều người biết đến hơn
1.0,ảnh nền điện thoại là melody marks còn em ngiu là eva elife toàn huyền thoại
1.0,i love u too
1.0,cái gì đến sẽ cứ đến ai cũng đều đến lượt không trước thì sau như là chết
1.0,cuoc sông của tôi cảm thấy như địa nguc trần gian làm an bế tắc nợ nân chồng chất rồi còn bị lừa đảo mất tiền nữa tôi khong biết cuoc song của tôi sao này rồi sẽ ra sao nửa khi kinh tê những nam về sau còn tệ hon nửa
1.0,em biết và nghe web ngày chắc cũng được năm rồi á mà giọng host giống y chang thầy tiếng anh em học ở acet lê văn sỹ vậy á không biết có phải thầy hông
1.0,còn tôi quá tội lổi làm khổ tất cả những người xung quanh tôi tôi không biết làm gì trong cuộc đời này nữa
1.0,cảm ơn bài viết của chương trình rất hay cảm ơn bạn đọc tôi rất vui và khiêm tốn học hỏi
1.0,như lớp tôi là trượt đùi như rolando á
1.0,lúc buồn em xem lại nhiều lần khúc chị đọc thiền í healing thiệt sự mà ngắn quá có câu thôi chị làm tập ngồi thiền có giọng chị được không ạ em thực sự cần nó
1.0,chị dạ mặc áo tứ thân đẹp quá
1.0,cùngdo thầy chứ không bữa nay để cho báu dẫn đi thì tốt đẹp rồi báu có tâm có tầm có trình độ giao tiếp tìm đường dẫn thầy đi mà thầy không chiệu
1.0,coi vừa sợ vừa chửi con bé này
1.0,chúc em binh an
1.0,đây là điều ước của các học sinh
1.0,mừng quá sâm bất tài bết đức đã chầu trời
1.0,mình thích kiểu vid như này ned gấu ơi
1.0,em chưa thủ món bún cho nghiện luôn he he
1.0,em cảm ơn chia sẻ của thầy chúc thầy luôn luôn mạnh khỏe
1.0,các bác ai bị rối loạn lo âu nên tìm cuốn sách cuộc hành trình của chị đoàn thị lâm đọc và áp dụng các phương pháp bên chị ấy mìn đã từng khổ sở vì rlla may mắn được bạn gt sách của chị lâm mình đã mua và đọc thật sự rất hay giờ mình đã khỏi hoàn toàn nhờ cuốn sách của chị ấy mong ai bị rlla biết đến chị lâm nhiều hơn
1.0,coi phim mà chỉ thích coi nhân vật
1.0,da thông minh quá cưng ghê
1.0,sapa tv hải tôi rất thích kênh pham dũng phan diễm đồng hành cùng sapa tv rất xinh thích hợp với hoạt động nhiệt tình người xem thích lắm nhân tâm có cởi mở vui vẻ làm cho người xem có thiện cảm và yêu mến chúc sapa tv mãi mãi khỏe mạnh vạn sự an lành
1.0,phải yêu chính bản thân mình trước phải ưu tiên mình hạnh phúc mình hạnh phúc thì mới trao đi hạnh phúc cho người khác được tình yêu là mỗi người có trách nhiệm chăm lo cho bản thân mình trước để mình có vốn mang vào xây dựng mối quan hệ bền vững
1.0,vl ghe nhung xem tuyet
1.0,người ta có thích mình đâu mà mình thích người ta
1.0,đừng u mê mà tin lời nói của ông mt nữa hs ơi ổng nói đàng làm nẻo quá nhiều lần rồi bạn cũng không ôm ổng mà quăng lên máy bay được không chính chân ổng bước lên máy bay mà ổng nói vậy để chữa thẹn thôi
1.0,cảm ơn bài viết rất hay và ý nghĩa
1.0,gần valentine mà xem được video này
1.0,ka ka ka ka ka ka ka ka ka ka ka ka ka ka ka ka ka
1.0,phim lạ quá
1.0,nghe tin xong nỗi da gà
1.0,no i thâ t dươ i xuôi nha na o ma co vươ n nuôi ga ma chi cho ăn ca m ngô cơm nguô i thi ga ăn ngon kha chị gi ga đen đâu
1.0,phim hay ghê
1.0,nói không có ý gì đâu nhưng tui biết ở đâu có mấy người thầm nghĩ ước mơ bấy lâu nay đã thành sự thật
1.0,con cảm ơn thầy chỉ có thiền phải thiền thôi
1.0,tôi muốn mua ích niệu khang ở đâu cảm ơn trương trình
1.0,con cảm ơn sư hôm nay con được hiểu rất nhiều điều
1.0,cười muôn bễ bụng luôn
1.0,ma chac luon vi co người chet moi nghien dau
1.0,xin lỗi vì đã nhìn ảnh ạ nam mô anh di đà phật
1.0,hóa ra tất cả chỉ do em tự tưởng tượng
1.0,bà vợ dễ thương
1.0,thầy ơi
1.0,nói thật thì t cứ ngỡ trần ngôn từ là main người gì đâu vừa đẹp trai còn suy luận gỏi gánh hết hai đứa bạn qua bao ải
1.0,can you give me your telephone number
1.0,hom nay sinhnhatcuaminh
1.0,hâm mộ tiểu hồng v
1.0,nay dạ hóa cô tấm rồi haaaaaa thiệt sự mỗi số mỗi nhân vật đây cũng là nét thú vị của chtrình
1.0,cảm ơn những bài học của bạn
1.0,caffe là nhất
1.0,ac hài hước dễ thương
1.0,good point
1.0,mình rất thích xem mấy phim trả thù
1.0,hayyyyyyyy qua
1.0,đinh đoàn phân tích rất tuyệt vời
1.0,nhìn vũ và huyền rất xứng đôi chúc bé huyền mau hết bệnh
1.0,chúc tất cả mọi người có một giấc ngủ ngon nhaaaaa
1.0,nó nói nó hát được bài ru cho em bé thì tôi cũng nghe nó hát xong hôm nay tôi xem được cái phim này tôi
1.0,con ta on chua
1.0,rat biết on ban
1.0,vậy là bao lâu qua mình vứt bỏ cảm xúc sang bên quá lâu
1.0,chị lam vỹ dạ thông minh qua de thương
1.0,mơ ước của nhiều học sinh nào đó
1.0,à tốt thật
1.0,mình mới nhận kết quả thi hsg xong kết quả thì không được như kì vọng của mọi người cũng như bản thân mình buồn vler cái cảm giác khi mà mình làm không tốt việc mà bình thường mình làm rất ổn nó thất vọng lắm hix
1.0,cách thứ là phải phạt chỉnh đốn lại tóm lại tăng cường kiểm tra
1.0,tớ ghét làm việc nhóm với tụi con gái lắm chỉ thích làm việc nhóm với con trai trong lớp tớ là đứa nhỏ nhất lớp học phụ đạo t anh tớ muốn làm việc với các anh con trai vì các anh rất tốt và thông minh nữa còn các chị thì cũng tốt nhưng thử tưởng tượng mà xem team work người mà hết người phải đợi thầy đến ngồi kế bên chỉ từng chút một thì có tức không có chứ tớ vốn rất thích học tiếng anh nhưng ngày hôm nay thật tệ tớ cũng đã kiểm soát cơn giận nhưng khi về tớ rất không thích hoạt động với đồng đội không thông minh tớ cũng không biết tớ đang nghĩ gì nữa tớ ghét bị thua cuộc
1.0,tôi nghĩ mọi người nên ủng hộ cho các chiến sĩ công an phường quận họ làm nhiệm vụ tôi nghĩ mọi người nên ủng hộ cho các chiến sĩ ngăn chặn các cháu mưu sinh bằng nghề này tôi thấy rất nguy hiểm nếu một chiếc xe chở xăng đi qua thì điều xảy ra bất cứ lúc nào tôi hoan nghênh cách làm việc của các chiến sĩ công an phường quận thành phố ra tay ngăn chặn đồng thời liên hệ phụ huynh nên ngăn cản các cháu không nên làm những công việc ảnh hưởng đến sức khỏe và tài sản của mọi người
1.0,fan nè
1.0,tuổi mình thực sự mệt mõi về nhiều mặt trong cuộc sống em cám ơn anh vì video này cám ơn anh đã gãi đúng chỗ ngứa của em các bạn ơi cố lên nhé
1.0,chúc mừng bé huyền ngày nào cũng coi bé huyền với vũ
1.0,cảm ơn tác giả nghe ngẫm thấm thía từng câu từng chữ
1.0,ôi trường cũ của tôi nó mà cháy hẳn thì buồn lắm biết bao kỉ niệm vui ở đấy và h chỉ toàn kỉ niệm buồn hầu hết các bạn hồi học cùng tôi hồi đấy gần như bỏ tôi hết rồi h chỉ có đến đấy nhớ lại thôi
1.0,anh chỉ đầu tư online hoặc làm việc online với thôi ừ gian tm rảnh đi
1.0,bài hát tên chính thức là em bịa đúng không em datkaa
1.0,là lớp mà đâu phải lớp đâu
1.0,mê phim quá à
1.0,nhìn nhận những thứ xung quanh mình và ra kết luận hợp lý như chơi game bisinịt vậy
1.0,quá hay lun á anh uwu nhưng mà sao ông thầy cả tiết học cứ nở nụ cười jocker
1.0,cô bé may mắn
1.0,nhân vật chính lun may mắn thoát nạn không do định mệnh mà là do anh gấu sợ hãi định đoạt
1.0,thank you very much i love you too
1.0,con cảm ơn thầy hóa ra bấy lâu nay con quá dựa dẫm vào đối tượng mình thương yêu con ở tình trạng giống y như thầy giảng con đã ngộ ra rất nhiều điều con cảm ơn thầy
1.0,hay nha anh
1.0,buồn quá muộn mất rồi huhu
1.0,không thể nào tự ngã được có thể là do em đó có ý định tự tử
1.0,tuyệt vời lắm ạ biết ơn thầy đã chia sẻ
1.0,nammô adi đà phật xin cảm ơn trương trình rất hay
1.0,cuối cùng là tào lao và thực tế cảnh sát điều tra của hàn quốc kém không tìm ra được vụ án về việt nam mà học hỏi nhé
1.0,mày đã yêu thầm tao năm rồi đúng không
1.0,bịa ra được hay vậy anh đạt
1.0,ôi lạnh giá
1.0,gấu làm hay quãi lúc nào t cũng xem
1.0,delete email and mobile it s tough so i suppose i m not merry in korean maybe i m saying hello kitty
1.0,đầu nì hi gấu
1.0,lạy chúa
1.0,đi giống tiktok hơn
1.0,giọng đọc ai phải không các bác
1.0,trường mình đang học
1.0,tôi thấy trời mưa rất rất vui
1.0,như là cái lớp bất ổn chân chính
1.0,hay quá cám ơn webngay
1.0,ủng hộ arsenal
1.0,cách chữa trầm cảm ạ
1.0,nhìn thấy anh chị ăn thì em cũng muốn thử
1.0,good hay quá
1.0,hi anh
1.0,chị gái xinh vãi
1.0,đẹp quá chị
1.0,phim hay quá
1.0,cơm tối ngon miệng rồi
1.0,dạ nói chuyện có duyên quá và vui ghê
1.0,thực sự em rất muốn sống cs không tầm thường nhưng thật sự không biết mình phải làm gi
1.0,em mong thế giới có thể đối xử với em nhẹ nhàng một chút vì em không xinh đẹp như người ta cũng không giỏi giang như người ta nhưng em là em mà em muốn được làm chính mình chứ không phải làm bản sao của người ta quá khứ của em tồi tệ lắm tệ đến mức em chẳng muốn quen thêm một ai vì em không muốn phải tổn thương thêm nữa em cũng muốn được yêu thương nhưng nó quá xa làm sao em có thể với lấy được đâyvì quá khứ em rất tệ nên em chẳng muốn nói cho anh biết em đã khóc nhiều như thế nào em chỉ mong anh sẽ là người cho em cảm thấy an toàn hơn khi bên cạnh anh em muốn được yêu em muốn được an ủi có những lúc em sai nhưng anh vẫn là người đứng ra xin lỗi em trước em cũng muốn được yêu mà cảm giác tuyệt vời nhất trên thế giới là gì sự an toàn bất chấp tâm trạng tồi tệ của bạn họ vẫn ở lại ngay cả khi bạn đang có một ngày tồi tệ họ vẫn ở lại và khi bạn không làm chủ được lời nói của mình họ sẽ hiểu và ở lại không có gì tốt hơn khi biết rằng ai đó sẽ ở lại cho dù khó khăn đến đâu
1.0,nói không thể hiện cảm xúc mà thầy cười như được mùa vậy
1.0,lúc đấy mà có đại bàng sa mạt là ngon rồi
1.0,hẳn là máy móc
1.0,nhiều khi cảm xúc tớ có rất nhiều mớ hỗn độn ngày xưa tớnlaf người dễ tính ngăng động và hoạt bát nhưng từ lúc lên lớp cảm xúc tính cách tớ dần thanh đổi tớ dễ nổi dận dễ khóc và hay sợ hãi không muốn tiếp xúc với một ai lúc lên cấp trở lên tớ mới biết mình bị trầm cảm và tớ đã biết đến kênh bạn nó khá ý nghĩa và có ích với tớ bh tớ đỡ hơn xưa rồi chỉ là vẫn còn một chút trẩm cảm
1.0,chậm phút
1.0,impresionante video la idea de cambiar por completo la vida en una semana es inspiradora anh por ello
1.0,quá chuẩn
1.0,cảm ơn video này của thầy
1.0,tài liệu mật mà chú con nghĩ chắc không sao đâu chủ nhật vui vẻ an lành sức khỏe chú nhé happy weekend
1.0,khi nào học bài hay làm btvn mình đều bật podcast của admin lên nghe cảm thấy lòng nhẹ hơn đôi lúc còn cảm nhận được mình trong câu chuyện nào đó và nhận được những lời an ủi lời khuyên nhẹ nhàng và chân thành nhất
1.0,chân thành cảm ơn bạn và ekip
1.0,cầu nguyện cho bé bình phục
1.0,tưởng đâu bài mới ra không à trời
1.0,cảm ơn chị táo rất nhiều chẳng biết là ai
1.0,vô tình gặp video đúng h mà nhà lại hết mì gói nữa thật là thê thảm
1.0,tôi muốn bể bụng
1.0,em cảm ơn anh
1.0,bắt được đối tượng lam gái thi từ nặng vào hoặc tử hình
1.0,cũng vui mà nhỏ còn học sinh thì vui lắm lớn lên thì cực khổ đi làm
1.0,thật tuyệt vời của bà dám đôc hoan hô bà
1.0,phụ nữ bây giờ đi ngoại tình đông như quân nguyên có gì lạ nữa đâu không những ngoai tình thông thường mà còn rất nhiều người tình nữa là đằng khác quen ngoài đời có những người yêu cũ có trên zalo có facebook trang mục hò hẹn có v v còn trên thực tế sát nữa thì hỏi mấy người làm trong khách sạn họ chứng kiến mỗi nắm tới hàng trăm phụ nữ ngoại tình điểm thứ là đàn ông vô đó với phụ nữ là để ngoại tình với phụ nữ ngoại tình vầ nó cũng đi hết bạn này đến bạn khác thì những bạn đó là những bạn ngoại tình đó thôi tóm lại là nó đông như quân nguyên
1.0,chị vy làm em vui hơn nè
1.0,con cảm ơn thầy con ngộ ra quá nhiều từ bài của thầy mong có duyên với lớp thiền của thầy ạ
1.0,đây chắc chắn là ước mơ ủa mọi lứa tuổi hs nhưng mà nhìn nó lạ lắm
1.0,hi nhô à gấu
1.0,chúng nó hét vì vui đấy
1.0,tôi mà là tiểu vy chắc vui cả đời mất mình được ma quỷ bảo vệ mà không có ác ý mà
1.0,xin lỗi đã nhìn vào hình ạ
1.0,ở hoàn cảnh nào cũng luôn có tình yêu thương và luôn giữ tâm thanh thản thì năng lượng nó ngày càng nhiều không những mình vui vẻ mà năng lượng tích cực nó còn tạo ảnh hưởng tốt đến những người xung quanh
1.0,ngu qua sao moi viecfui duyen
1.0,video quá bổ ích luôn chị ơi giờ em mới xem được
1.0,ung ho tt trump forever
1.0,thật là đau lòng mà lòng người càng ngày càng ác chi vi hai chứ danh lợi
1.0,toi bị nam đỡ roi van còn toi song lành mạnh không khỏi đuoc vì toi phải gánh vác đàn con bị người thân làm phiền toi không đuoc an yen nên benh kéo dài
1.0,khánh dễ thương
1.0,hữu duyên xem được video này và biết ơn bạn
1.0,tuyệt vời lắm anh hải sapa
1.0,từ khi coi câu chuyện bé huyền mình thích xem kênh anh em chia sẽ mong anh em cố gắng đừng bỏ cuộc tội gd em huyền
1.0,hảo hán
1.0,bởi mới nói từ bi phải đi kèm trí tuệ anh công an này đang cố gắng giải thích trong sự bất lực trước lòng tốt không đúng chỗ của mọi người
1.0,em cám ơn chị đã đem lại những năng lượng tích cực mỗi khi stress em đều coi lại chiếc vlog này nó làm em cảm thấy yêu đời và biết ơn những điều nhỏ nhặt làm mình hạnh phúc
1.0,phụ nữ vietnam bây giờ học quyền cước vịnh xuân quyền song phi đá tyên thụi dưới vỡ hết cả ấm chén của các anh dạo phố
1.0,nghe chuyện t thấy câu chuyện của chính mình người chx từng nghĩ đến vợ chồng mình sẽ thích ai nma rồi lại thích anh được năm cũng đã nói thích cậu vào ngày và cũng bảo cậu mình đã tubo rồi nma có lẽ tcam ấy đặc biệt đến mức mà khi em đã nói tubo anh rồi mà đến bh vx thích thích đến mức mù quáng cái mức đau lòng
1.0,em chào anh em mới theo dòi kênh của anh hy vọng anh có thể làm thêm nhiêu video reup hơn nữa ạ
1.0,video rat hai hài dón
1.0,đột quỵ rồi
1.0,chung quy lại sau khi trải qua nhìn nhận quan sát những chuyện tình yêu trong cuộc sống này thì cốt lõi duy nhất để mối quan hệ trở nên hạnh phúc mối quan hệ cho đi mà vẫn bình yên đó chính là tin tưởng tin tưởng sẽ có trân trọng trân trọng sẽ có cảm thông cho nhau
1.0,yeww công chúa của em lắm luôn
1.0,em không muốn sống nữa cuộc sống như ác với em em bị cô lập bị đánh trong lớp em chỉ ngồi mình không có tiếng nói thật sự giờ em chỉ có gia đình nhưng em nhát em không dám nói trong đầu em luôn có suy nghĩ em se tu tu bất cứ lúc nào bây giờ em phải làm sao đây
1.0,nam mô anh di đà phật con cảm ơn thầy nhiều lắm chúc thầy nhiều sức khỏe
1.0,em từng xem video này của anh hồi em còn đi học lúc đó em chỉ xem chứ không cảm nhận được gì giờ thì em đang trải qua nó rồi em khóc nhiều em tìm đến tâm linh để thấy an ủi cảm ơn anh giờ em sẽ bình tĩnh hơn để soi xét lại mọi thứ
1.0,tin vui tin vui
1.0,co le mo n ca loc la mon khoái khẩu ong chong
