label,comment
2.0,bạn đã có ty chưa
1.0,xin cảm ơn quá hay
6.0,nghe vui mà thấm quá
2.0,trước là người xa lạ rồi ta đến bên nhau tặng nhau vài nỗi đau rồi quay về xa lạ
1.0,phải yêu chính bản thân mình trước phải ưu tiên mình hạnh phúc mình hạnh phúc thì mới trao đi hạnh phúc cho người khác được tình yêu là mỗi người có trách nhiệm chăm lo cho bản thân mình trước để mình có vốn mang vào xây dựng mối quan hệ bền vững
1.0,đúng như đúc những dì mình đg trải qua
1.0,cám ơn webngay nhiều
1.0,mới xem nửa video nhưng em đã thấy được cái hay của bài này thật sự quá bổ ích
1.0,giá trị quá bạn ơi
6.0,tôi rất muốn làm những thứ có ích
1.0,chúc bác thành công trong cuộc sống
0.0,cảm ơn bạn đã chỉa sẽ kiến thức hữu ích này
1.0,cảm ơn những bài học của bạn
1.0,cảm ơn những video rất hữu ích
0.0,chúc bạn nhiều sức khỏe
1.0,rất mong chờ những clip tiếp theo của bạn
2.0,buồn nên không biết nói gì
0.0,yêu xa mà đối phương không muốn gặp mình thì có vấn đề không ạ
1.0,hâm mộ thầy nhất quả đất
6.0,em năm nay t rồi nếu mà hoàn thành mục tiêu lo cho chính mình trước ít cũng năm lúc đấy rồi cưới muộn mất thì phải làm sao
1.0,người yêu hoàn hảo là người yêu thật lòng chân thành
2.0,bản chất con người là luôn luôn thay đổi thay đổi về tính cách ngoại hình lối sống suy nghĩ nên có thể bạn gặp đúng người hợp với cái gu của bạn vào thời điểm nào đó nhưng qua thời gian thì tính cách lối sống cảm xúc của họ sẽ thay đổi cà tình cảm họ dành cho bạn nữa cũng thay đổi nên kết cục của ty thường là buồn là điều dễ hiểu mà
1.0,thì ra là như vậy cảm ơn thầy
1.0,them mot bai hoc gia tri nua cam on
3.0,em rất sợ cãi nhau hay nhún nhường và cho qua rồi sau cùng thì bùng nổ lên thầy ạ hehe em rất sợ ngày nào cũng cãi nhưng thực ra đó không phải là cãi mà là tranh luận tìm ra điểm thỏa hiệp để mối quan hệ đi lên bền vững hơn hiểu nhau hơn em cảm ơn thầy nhiều ạ
1.0,cái này còn hơn chữa lành
0.0,yêu vốn là lấp đầy không phải lấy thứ mình đang thiếu đen vâu
7.0,làm cho nhau rung động đã khó duy trì được lại càng khó
1.0,người yêu hoàn hảo là người phù hợp với mình và khiến mình trở nên hoàn hảo cám ơn chương trình với giọng người miền tây dễ thương và thân quen
1.0,thầy là x hay x vậy ta
1.0,quá chuẩn luôn thầy ơi
1.0,hi i like the way you talk it s funny u make the atmosphere relax thank you have anh great day
1.0,rat biết on ban
6.0,vậy sau cùng mình cứ mang hoài thắc mắc yêu để làm gì tại sao chúng ta cần tình yêu yêu để làm gì khi mà chúng ta có thể hoàn toàn độc lập có thể tự chăm sóc chính mình lắng nghe chính mình không cần dựa dẫm vào ai yêu làm gì để rồi kết hôn rồi sinh con rồi mang gánh nặng gia đình cha mẹ bên mình cũng vừa trải qua thất bại trong tình yêu cũng tương tự như trong video nhưng nếu như cần thật độc lập và mạnh mẽ tự lo hết cho mình thì mình không biết mình sẽ yêu vì điều gì
0.0,ai đã yêu thật sự thì sẽ biết trên đời này có hay không tình yêu thật sự không với tôi không gì là mãi mãi trong kiếp sống vô thường
5.0,cũng muốn yêu một lần nữa nhưng thực sự sợ sự đỗ vở
1.0,chung quy lại sau khi trải qua nhìn nhận quan sát những chuyện tình yêu trong cuộc sống này thì cốt lõi duy nhất để mối quan hệ trở nên hạnh phúc mối quan hệ cho đi mà vẫn bình yên đó chính là tin tưởng tin tưởng sẽ có trân trọng trân trọng sẽ có cảm thông cho nhau
6.0,em chờ cái tập khi người kia không vun vén chỉ muốn nhận chứ không góp ạ cảm ơn thầy
1.0,rat biết on
1.0,cảm ơn anh rất nhiều ạ nghe bài này em như tỉnh ngộ và em sẽ cố gắng hết sức để làm mình tốt lên biết ơn anh ạ
3.0,anh nói thật tuyệt vời
0.0,mình đoán nha cô gái kể trên chắc là đau khổ lắm luôn khi mà anh đó chia tay cô ấy vì điểm yếu cô ấy là về tâm lí rồi anh kia mà chia tay cô ấy chắc cô tự tử luôn quá
1.0,anh này nói chuyện dễ thương quá ước gì sau này kiếm được người chồng như anh
1.0,thực ra niềm vui cuộc sống nằm trong sự bấp bênh nghịch lý biến ảo vậy mà lại đi tìm sự hoàn hảo
1.0,cảm ơn thầy vì bài rất hay ạ xin phép thầy cho em chia sẻ về để giành xem ạ
2.0,trời nghe xong thấy mình tiêu cực thật
1.0,sao thầy khiêm tốn quá tui có tư cách gì với kiến thức uyên bác và cách chia sẻ tận tình của thầy rất nhiều người ngưỡng mộ và yêu thích trong đó có tại hạ nữa
1.0,hay cảm ơn bạn
1.0,rất cảm ơn sự chia sẻ của anh anh đã cho đi rất nhiều
1.0,chia sẻ hay cực luôn ý bao nhiêu năm giờ mới hiểu quá hữu ích cảm ơn add
2.0,tình nhiều khi không mà có tình nhiều lúc có như o he he
5.0,trải qua và thấy đúng thật
1.0,hay quá thầy ơi
1.0,cám ơn nghìn lời khuyên của ban
1.0,em thấy thời nay hầu hết mọi người xây dựng mối quan hệ dựa trên lợi ích là chính tình cảm chỉ là phụ nên chính xác đó không phải là tình yêu tình yêu thực sự là tình yêu vô điều kiện và tôn trọng lẫn nhau
6.0,thầy ơi sao em không thoát nổi suy nghĩ quen chỉ muốn lụm xong rồi chán bỏ ạ thầy cho em lời khuyên được không ạ
4.0,hi giọng nói của thầy luôn truyền động lực
6.0,bạn hãy xem thử cuốn đàn ông sao hoả đàn bà sao kim thử góc nhìn sẽ trung hoà hơn
1.0,trong tiếng anh tình love yêu loveta có tình yêu tình yêu love love love love love love love love love ta chia làm hai trường hợplove o là tình bạn hoặc love là tình yêu đến phíaphương trình tình yêu không nhận nghiệm love chứng tỏ tình yêu đơn phương là vô ích
1.0,em cảm ơn thầy nhiều ạ
2.0,tình yêu dễ tan vỡ và dễ buồn đến thế tại vì ai vào cũng muốn đòi hết cũng muốn được đáp ứng hết và nếu mình sống theo hướng ngược lại nếu tui vào chỉ để vun đắp và vun vén thì làm sao mà tình yêu chết đi được không bao giờ
6.0,khúc cuối thầy nói để bữa khác nói tiếp nếu mình vun đắp mà người kia lại không vun đắp thì sao thì video nói tiếp đó là video nào vậy thầy hay là chưa ra thầy
1.0,cảm ơn video này của thầy nhiều lắm
1.0,trời ơi thầy ơi bài này thầy nói như thần y như thầy đang ở trong nhà em vậy cực kỳ hay và hữu ích cho em thầy ơi cảm ơn thầy rất nhiều
0.0,laugh
1.0,giá mà tôi nghe được podcast này sớm hơn
0.0,p vi sao ti nh ye u đa so ra t buo n vì ai vô cũng muốn đòi mọi thứ chỉ tốt hơn vào chỉ để vun vén bồi dưỡng sức khỏe tinh thần trí tuệ sức khỏe vốn luyến của bản thân để đủ lo cho bản thân mới lo được cho người p true love không chiếm hữu làm hại đòi hỏi chỉ cho đi p chân lý tình yêu b xác định vùng dị ứng của mình người ấy b và tuyệt đối không đụng vào vùng cấm đó tôn trọng tập trung chú ý để ý tới vùng dị ứng đó đừng chạm vào tình yêu đỉnh cao là tình yêu độc lập mỗi người phải có trách nghiệm chăm lo cho bản thân mình trước để có vốn mà vun vén vào thanks
0.0,vì một trong hai chưa thực sự đến là vì nhaucũng như thầy từng nói không trong tình yêu không chiếm hữu kiểm soátkhông làm hại không đòi hỏi
0.0,mình cũng đang đau đớn vì yêu
1.0,nghe đi nghe lại nhiều lần thấy thấm cuộc sống vui hơn nhiều
1.0,cảm ơn thầy đã chia sẻ kiến thức hay
2.0,em nghĩ mình gần như đã làm được điều đó nhưng từ khi có được tâm thái như vậy thì em cũng cẩn trọng và không quá quan trọng tình yêu bởi thế mà đã độc thân gần một thập kỷ
1.0,bài rất ý nghĩa anh ạ cách truyền đạt dí dỏm và gần gũi lắm ạ cảm ơn anh
4.0,uyayy cảm ơn thầy nhaaa
1.0,tình yêu là ích kỷ làm sao mà có hoàn hảo
1.0,phải chi hồi t nghe được bài này thì mình sẽ có mindset đúng đắn hơn về tình yêu tiếc lắm nhưng cũng chưa muộn xin cảm ơn thầy nhiều ạ
1.0,nhiều cái thực tế trần trụi luôn nhưng qua giọng kể của thầy em thấy nó nhẹ nhàng hẳn tình yêu hay tình đòi
0.0,hi admin admin có instagram không
2.0,mình đã đi qua và nếm trãi bao nỗi buồn trong đời giờ thì chỉ mong sk tốt và tâm thái bình yên để cân bằng xin đừng mang lại biến cố gì nữa cố gắng bỏ qua để vui vẻ
2.0,lần lượt con bỏ qua tất cả những sai lầm của người ta và rồi lần người ta khiến con từ người vui vẻ thành người cảm thấy mọi thứ đều chán nản và muốn buông bỏ tất cả con thấu hiểu cho người ta con rất hiểu chuyện nhưng người ta lại
1.0,nếu bạn đọc được dòng này ấy là duyên tình yêu đẹp nhất là khi cả hai cùng trưởng thành trong hiểu và thương cầu chúc bạn luôn đủ bình an để yêu và đủ vững chãi để không đánh mất chính mình nam mô anh di đà phật để lại một dấu chấm nếu bạn cũng cảm thấy nhẹ lòng sau bài pháp này
2.0,ước tất cả mọi người được nghe như mình
7.0,sadhu sadhu lành thay con xin tri ân thầy
0.0,nam mô anh di đà phật con cảm thấy an yên và nhận ra nhiều điều khi lắng nghe lời giảng của thầy ạ
2.0,người ấy có lỗi với con rất nhiều trong suốt năm qua bỏ rơi con khi hoạn nạn nhưng đổ lỗi cho con họ không muốn quay lại muốn trốn tránh xoá sạch quá khứ để đến với người mới và xây dựng với người khác con còn yêu người ấy rất nhiều trong suốt mấy năm người ấy đã quyết định cắt đứt liên lạc và rũ bỏ mối quan hệ vợ chồng nhưng con vẫn muốn gặp người đó để nói con tha thứ cho họ và mong nối lại mối quan hệ vợ chồng đặc biệt khi nghe bài giảng này của thầy con càng quyết tâm sẽ bao dung hơn hỉ xả hơn bỏ qua cái tôi của bản thân bỏ qua lỗi lầm của người kia để chủ động đến với họ và mong nối lại tình xưa nhưng mà nỗi đau của khoảnh khắc bị họ bỏ rơi ngay hoàn cảnh con cần họ nhất họ trốn chạy và đi theo cái mới bỏ mặc con tự chống chọi với giông bão trong lúc khó khăn nhất của cuộc đời họ không hề xin lỗi trong suốt mấy năm mà còn đổ lỗi ngược lại con mỗi lần con muốn tha thứ là sự ám ảnh ấy lại hiện lên làm cho con cảm thấy uất ức và căm ghét họ rất nhiều con rất muốn tha thứ nhưng con cần một lời xin lỗi từ họ trong bao năm nay mà không hề có bây giờ con có bao dung hỉ xả bao nhiêu mà họ không cần thì cũng vô dụng thôi đúng không thầy đánh kẻ chạy đi không đánh người chạy lại nếu họ quay lại hối lỗi con sẵn sàng tha thứ ngay nhưng họ quyết định không quay lại hỉ xả cho ai
2.0,nguyện cho những ai khi xem được video này tất cả đều được bình an khỏe mạnh cầu gì cũng được nguyện gì cũng thành ai cô đơn sẽ có nơi nương tựa ai nghèo khổ sẽ thoát nghèo ai không có cơm no áo mặc hàng ngày nguyện sẽ được đủ đầy nam mô anh di đà phật
6.0,bài hát lồng theo là gì anh chị nhỉ
6.0,bạn thật sự có khả năng kể chuyện qua từng khung hình
0.0,nam mô đại từ đại bi cứu khổ cứu nạn linh cảm thiên ứng quán thế âm bồ tât
1.0,con cảm ơn thầy hóa ra bấy lâu nay con quá dựa dẫm vào đối tượng mình thương yêu con ở tình trạng giống y như thầy giảng con đã ngộ ra rất nhiều điều con cảm ơn thầy
4.0,nghe thầy giảng mà vỡ ra nhiều điều quá cảm ơn thầy cảm ơn phúc tịnh đã truyền đạt một bài học quá ý nghĩa đến mọi người
0.0,nam mo anh di da phat nam mo di lac ton phat
0.0,bạn nào được thầy cho tên bài hát thì cho mình xin nhé
1.0,tu thân mở rộng dung lượng trái tim tha thứ từ bi hỷ xả chất liệu của tình yêu đích thực con cảm ơn thầy ạ
6.0,cho con xin link bh được không thầy ơi
1.0,một cái cộng đồng rắc rối nhiều chuyện lôi thôi tôi chỉ sống một mình biên tập và đàng hoàng cái khu phố tôi ở nghề cả cái tổ tôi ở người ta rất tôn trọng tôi một đứa bé đánh giá bảy vị hãy dừng ngay những thái độ mà tôi không đồng ý tôi sẽ từ nay trở đi tôi nữa nhé đồng đội và tổ chức của quý vị tôi rất sợ như một đàn ong đấy nhé giống như đàn ông tấn công tôi tôi không thích đâu
1.0,bây giờ mình nói lần cuối khi con người ta cũng là cái duyên để mang may mắn lại với nhau nhưng nếu là vô duyên chúng ta nên cắt đừng bao giờ liên quan đến với nhau chỉ là tổn thất mà tội lỗi cho đôi bên mình là anh mình ngồi tại chỗ mình rất khổ nhiều lắm mình xin quý vị thấy mình nữa mình sống những ngày còn lại cho ý nghĩa và mình không muốn thêm một rắc rối nào với mình bình rất sợ những gì đang diễn ra với cuộc đời của mình nữa mình mong tất cả đều dừng lại và tôn trọng tôn trọng để chúng ta sống cho có ý nghĩa
4.0,nam mô anh di đà phật con xin thành kính tri âm tạ ơn quý thầy bài pháp thầy giảng dạy thực tếtrong cuộc sống hàng ngày rất ý nghĩa con kính chúc thầy thân tâm thường an lạc nam mô anh di đà phật
1.0,nam mô anh di đà phật nam mô bổn sư thích ca mâu ni phật con kính chúc thầy thật nhiều sức khỏe hạnh phúc an lạc trên con đường tu tập ạ thầy chia sẻ về phật pháp và chân lý cuộc sống hay và có ý nghĩa và nhẹ nhàng bóng mát tâm hồn quá thầy ạ anh di đà phật những người bị bệnh trầm cảm ton thương tâm lý về áp lực công việc học tập cuộc sống hiện nay họ rất là cần đến sự chia sẻ về phật pháp và chân lý cuộc sống của thầy chia sẻ đó anh di đà phật
1.0,kính thưa thầy cảm ơn thầy vì bài học tuyệt vời và ý nghĩa nhất về cách yêu chân thành và thực sự kiến thức và trí tuệ của thầy luôn được biết ơn khi nào thầy đến thăm virginia nữa con chúc thầy tràn đầy sức khỏe và bình an
1.0,thanks thầy và tinh tân
2.0,cho con tên bài hát thầy ơi
0.0,nam mô bốn su thích ca mâu ni phật nam mô bốn su thích ca mâu ni phật nam mô bốn su thích ca mâu ni phật
0.0,thẳng tiến rồi cảm ơn những yêu thương đã dành cho datkaa lên nào lên nào
6.0,đợi mấy chú bt h tui thuộc từ đời nào rồi mê ảnh mà nhạc ảnh ra mà không nghe thử
2.0,mv xem mà đau phết
1.0,độ mang đến đây
4.0,năm trước mà gio mí nghe
1.0,xin lỗi đạt vì giờ mới nghe siêu phẩm
2.0,ca sĩ mùa hạ còn vương nắng tình thu sao buồn
6.0,vãi nhờ chú độ mới biết bài nì hay vảiii
1.0,sau quả show mở hòm nhiều người mới biết đến bài này công nhận thích cái giọng của ổng
1.0,từ à độ mới bic bài này kaka
1.0,yêu cầu em đạt làm máy bài như này
6.0,giờ mới biết bài này hay như thế nào sao không nổi rầm rộ nhỉ
0.0,ổng ra bài năm rùiii đó tr mà giờ mới qua xem không lướt tiktok thấy live anh độ là không nhớ tới luôn trùi ui
1.0,haha b t thất tình rồi yt đề xuất đoạn live rồi đưa t tới đây
1.0,hay đấy
3.0,giờ nghe lại hay vl
2.0,có đoạn đông phai mờ dáng ai mê vãi
0.0,nhạc anh đạt hay thật sự
1.0,mê quá nha
1.0,không hiểu sao em nghe anh hát live hay hơn bài anh thu là sao ta kiểu hát trên live anh độ hôm trước nghe nó siêu hay luôn
6.0,sao giờ m mới biết đến bài này nhỉ hay qué điiii ủng hộ bạn sup raiiii nhen
2.0,đêm nghe tiếng lòng thở thanai vì ai mà mang đớn đau ôm những tro tàn dở dangđi về nơi từng thương lấy nhausao nỡ sao đành rời xa để duyên tình ta giờ đây trái ngangchân bước đi tìm men sayđể cho lòng tôi đớn đau vô vàntôi cố che giọt lệ tuônem cùng ai cầm tay bước quachim quý phải tựa lầu sonthân hèn bên niềm đau xót xatheo áng mây về nơi nao đây hoàng hôn mình ai ngóng trônghoa cuốn theo dòng đời trôiđi về đâu tôi ngồi trông theochiều thu họa bóng em mây giăng lem xê tàhoàng hôn từ ấy lâu kêu thay tên của ngườigọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hìnhai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mâymờ giăng lối lấy em tôi đi rồitình đời hợp tan mắt ai ưu sầu nụ cười ngày nao đã phai lâu rồicành hồng vừa trao mà giờ này lòng mình đaugiờ thì tình này về đâu sao phải quên thật mau giờ thì còn ai ngóng ai mong chờ ngày người về nơi ấy ta không ngờvì người mà đauman mác theo sương mờlòng người giờ này tựa một bức tranh phai màubên lầu son còn ai trên đời hiểu thấu giờ này sầu tình tự mình trách thân ngu khờtrao tình yêu cho ai bây giờ ngu ngơ một ngày thu nhạt phai tình tànchiều hoàng hôn vì ai vội vànglòng nặng mang trách ai trách thân cơ hànnhìn vào ly rượu cay thầm cườigiờ bàn tay người buông thật rồithì mình ta ôm nỗi đau về sauchiều thu họa bóng em mây giăng lem xê tàhoàng hôn từ ấy lâu kêu thay tên của ngườigọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hìnhai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mâymờ giăng lối lấy em tôi đi rồingười ở đâu người ở đâu anh kiếm tiềm dáng ai đã phai lâu rồigiờ nơi đâu về nơi đâu anh kiếm tiềm dáng ai đã phai mờ phaichiều thu họa bóng em mây giăng lem xê tàhoàng hôn từ ấy lâu kêu thay tên của ngườigọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hìnhai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mâymờ giăng lối lấy em tôi đi rồi
0.0,mọi người có ai giống tui hong nghe giống bài tân nương
1.0,bịa ra được hay vậy anh đạt
0.0,live hay hơn mv nữa ní chắc có tuổi rồi hát hay hơn lúc trẻ
6.0,sao bài này mới được nghe ta
1.0,cảm ơn tôi đã nhận được crypto usdt vào ví okx của mình làm thế nào để rút tiền của tôi từ đó seed february ignore party lunar dial shallow shift muscle flight long canoe unable
1.0,từ bên em bịa qua ạ
1.0,ai từ live anh moi qua không ạ
0.0,toàn người từ top top qua đây
1.0,bài hát tên chính thức là em bịa đúng không em datkaa
4.0,không tin là năm trước mình lại bỏ qua bài nhạc này
0.0,viết nhạc hay thật sự
1.0,hôm hát live trên kênh độ mixi nghe hay hơn
0.0,toi muốn nghe sự kết hợp giữa datkaa và kicm huhuuhu
1.0,ước gì biết bài này sớm hơn đúng chất nhạc của anh rồi hay lắm anh oi em nghe hàng ngày luôn
0.0,quá hay luôn datka
1.0,tưởng đâu bài mới ra không à trời
1.0,ông này ra nhiều bài hay mà giờ mới để ý tên ca sĩ có những bài được mix lên và nhảy cả tiktok rồi mà không để ý v
0.0,nhạc năm rồi mà nghe bên tiktok tưởng nhạc mới
6.0,tưởng nhạc mới hoá ra là năm trước
6.0,giúp ẻm lên m subcribe đi
0.0,anh đô mixi nga y xưa hô i tre em yêu đương dư dô i lă m hay sao ma em sa người ta chị ra ba i khô như na y ha emem đa tk em bi anh ha ha ha
2.0,tôi bịa
0.0,có ai từ live của anh độ qua không nào
1.0,anh đạt ơi anh nhớ cảm ơn anh độ nhiều nhiều nhe tại vì hay xem stream anh độ nên em mới biết tới bài hát này của anh và chính thức subcribe kênh của anh luôn á em chúc anh nhiều sức khỏe để ra nhiều nhạc hay hay tiếp nhe ủng hộ ông anh nhiều
1.0,nhờ anh độ mới qua yt nge đâu
0.0,có ai từ tiktok qua không ạ
2.0,đêm nghe tiếng lòng thở than ai vì ai mà mang đớn đau ôm những tro tàn dở dang đi về nơi từng thương lấy nhau sao nỡ sao đành rời xa để duyên tình ta giờ đây trái ngang chân bước đi tìm men say để cho lòng tôi đớn đau vô vàn tôi cố che giọt lệ tuôn em cùng ai cầm tay bước qua chim quý phải tựa lầu son thân hèn bên niềm đau xót xa theo áng mây về nơi nao đây hoàng hôn mình ai ngóng trông hoa cuốn theo dòng đời trôi đi về đâu tôi ngồi trông theo chiều thu họa bóng em mây giăng lem xê tà hoàng hôn từ ấy lâu kêu thay tên của người gọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hình ai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mây mờ giăng lối lấy em tôi đi rồi tình đời hợp tan mắt ai ưu sầu nụ cười ngày nao đã phai lâu rồi cành hồng vừa trao mà giờ này lòng mình đau giờ thì tình này về đâu sao phải quên thật mau giờ thì còn ai ngóng ai mong chờ ngày người về nơi ấy ta không ngờ vì người mà đau man mác theo sương mờ lòng người giờ này tựa một bức tranh phai màu bên lầu son còn ai trên đời hiểu thấu giờ này sầu tình tự mình trách thân ngu khờ trao tình yêu cho ai bây giờ ngu ngơ một ngày thu nhạt phai tình tàn chiều hoàng hôn vì ai vội vàng lòng nặng mang trách ai trách thân cơ hàn nhìn vào ly rượu cay thầm cười giờ bàn tay người buông thật rồi thì mình ta ôm nỗi đau về sau chiều thu họa bóng em mây giăng lem xê tà hoàng hôn từ ấy lâu kêu thay tên của người gọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hình ai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mây mờ giăng lối lấy em tôi đi rồi người ở đâu người ở đâu anh kiếm tiềm dáng ai đã phai lâu rồi giờ nơi đâu về nơi đâu anh kiếm tiềm dáng ai đã phai mờ phai chiều thu họa bóng em mây giăng lem xê tà hoàng hôn từ ấy lâu kêu thay tên của người gọi nhau là cố nhân ai ơi đau thắt lòng từng thương lấy nhau như bóng với hình ai vừa nói câu yêu thương tôi đây mà vậy ai vừa bước chân lên xe hoa đi rồi trời thu buồn kéo mưa theo mây mờ giăng lối lấy em tôi đi rồi
1.0,xin lỗi anh nhưng xem đoạn anh chạy theo xe dâu em cừi chít
6.0,từ live độ mixi qua đây hay quá em chúc thành công hơn nữa em nhé
3.0,xem đoạn live với độ mixi thấy cuốn quá qua tìm bản full nghe
6.0,ai biết bài qua live stream mở hòm anh độ ạ kk
1.0,biết mỗi bài chiều thu hoạ bóng nàng nghe qua độ mixi mới biết bài hay thế này
0.0,đạt có bịa thì bịa thấp thấp thôi bịa cao quá tui hát karaoke muốn đứt gân cổ
1.0,cũng là một người xem của anh độ từ khi mới vào nghề cũng biết cu em đạt từ những ngày còn đi bê vác ở công trường đến chảy máu nay cũng vui vì em đạt được nhiều người biết đến hơn
1.0,em bịa
0.0,nghe mãi không chán á anh datka
0.0,từ toptop quaaaaa
4.0,anh đạt bịa hay vl
2.0,tôi đâyy
1.0,nhạc của em đạt thực ra rất hay em xứg đáng được nhiều view hơn nữa xứng đáng thành công hơn nữa em à
1.0,sao mới nghe bên tiktok mà tui mê bài này quá
1.0,anh độ đưa toii qua đây
0.0,hay quá em đạt ơi
2.0,ê mà tính ra thấy ổng live còn hay hơn bản thu luôn á
4.0,nhạc bịa mà cũng nhiều view phết
1.0,bài hay thế này mà h mới bt tiếc thật chứ
0.0,bài cũ hot lại rồi anh đạt ơi
3.0,chắc không có cho tiền cho cô giáo nên ghét
1.0,nghỉ dạy
3.0,còn trẻ mà ác vì nó chưa có con nên không thương trẻ cấm không cho hành nghề và phạt thật nặng trẻ bị bạo hành thế này sẽ bị tổn thương tinh thần ghê lắm chưa kể đến việc bị tổn thương thân xác
6.0,nghe mà điên quá đi
5.0,bỏ tù năm
2.0,đuổi cô giáo này ngay lập tức tạm giam để điều tra không cần đợi điều tra rồi mới đuổi vì đã có camera ghi hình rồi còn chần chừ gì nữa
0.0,ác quá không nên cho người ác làm nghề này
1.0,con này phải cho đi tù
0.0,những trường hợp có dấu hiệu bạo lực trẻ mầm non phải đưa vào nhóm tội phạm hình sự kg thể gọi là cô giáo được vì quá ác
0.0,cô giáo này bị tâm thần rồi hay sao
0.0,đã có báo nhiêu trường hợp như vậy được đăng tải vậy mà các cơ sở nhận nuôi trẻ vẫn vì phạm là sao có phải các biện pháp xử lý chưa đủ sức răn đe đề nghị các cấp có thẩm quyền nhanh chóng vào cuộc xử lý nghiêm để không còn cảnh đau lòng xảy ra
5.0,quá sợ
3.0,cô giao nay la giao mac cho no vao nha da thôi
3.0,đạo đức xuống cấp lâu rồi
0.0,bà giáo này chắc còn sót lại từ thời trung cổ
3.0,phải sử phạt thật nặng cho bảo mẫu
2.0,cho nghĩ việc xử lý theo pháp luật
0.0,không có tình thương với trẻ thì sao làm nghề này được
0.0,cô giáo không xem thời sự chuyện giống cô sao mà phạm sai lầm vậy
0.0,ác hết nói
3.0,mong rang phap luat nen xu nghiem de ran de ke khac
1.0,nga bất lực bài săn pháo của ukraine lữ đoàn khét tiếng kiev phản đòn
0.0,điểm nóng thủ tướng phát tín hiệu nóng việt nam nhận vé vàng đặc biệt ông lớn sẵn sàng
3.0,người dân ukraine phải trả giá đắt là tổng thống zelensky
0.0,tổng thống mỹ không nên nghê ông xelensky của ucarai vì ông ấy là một con rối chỉ diễn cho anh pháp xem là phù hợp thôi
6.0,nga nên chuẩn bị thêm quả pháo hoa nữa để tặng beclin
4.0,ukraine được chỉ điểm giữa lòng nato vũ khí bí mật tiêu diệt từng căn cứ nga
0.0,mấy thằng đông âu nầy sợ nga tấn công là đúng rồi vì chơi xấu nên sợ nga trả đủa là đúng thôi như hungari có sợ đâu
4.0,mỹ rút quân đồng nghĩa phương xuống mồ hết
4.0,ukraine đang che giấu cú sốc f kiev vỡ òa có hàng nóng từ nước nato
0.0,lý do khởi tố bắt tạm giam cựu bộ trưởng chủ nhiệm văn phòng chính phủ mai tiến dũng
1.0,đá hay đạp thì nói rõ ra dùng từ tác động ra vẻ văn chương nge thấy ghét
3.0,chết kỳ nầy bà chết rồi
3.0,giờ có nhiều thành phần yên ổn không muốn lại muốn đi tù
3.0,tội phạm là cha của mày sao không dám nói tên nó
0.0,khởi tố vụ án được rồi đấy vụ việc này nghiêm trọng hơn ngọc trinh điều khiển môtô phân khối lớn không có gplx hạng anh
1.0,má cái con đeo kính nó là thể loại gì mà côn đồ hung hãn vậy
1.0,ông chồng ở nhà xem video rén luôn
1.0,cú đá hấp của taekwondo cú đá uy lực nhất
3.0,đông người như vầy sao lại đề bà ta dùng chân đạp cô gái kia nhỉ
5.0,phải xử lý hình sự người con gái đá vào mặt một phụ nữ khác
0.0,thành phần côn đồ này cần bị xử lý nghiêm
1.0,phụ nữ vietnam có miếng võ chiệt ấm chén sợ lắm khuyến cáo đàn ông ra đường phố phải đeo gáo dừa vào bộ ấm chén của mình
1.0,phụ nữ vietnam bây giờ học quyền cước vịnh xuân quyền song phi đá tyên thụi dưới vỡ hết cả ấm chén của các anh dạo phố
3.0,đàn bà mà cũng côn đồ xử phạt thật nặng
6.0,lại là người hà nội
1.0,lại cũng là mb
0.0,theo cá nhân tôi đề nghị những kẻ làm việc xấu mà ảnh hưởng đến pháp luật chúng ta không lên dấu tên những kẻ đó
5.0,đề nghị quốc hội đưa luật chống lại nhân dân để xét xử nhốt chuồng sắt bọn cán bộ làm tổn hại tổn thương với nhân dân
3.0,người dân hé lộ thêm về mối giao tình giữa cường quắt và bố nuôi lưu bình nhưỡng
2.0,cảm ơn chương trình rất nhiều thanks for post
0.0,con mẹ này phải tử hình
0.0,tăng lương coi lại nguồn thu ngán sách nhà ffatj hay o
3.0,đã có không ít chuyện xảy ra rồi nói hoài có cài cách đâu
0.0,nuôi và bảo vệ con là là bản năng về mặt sinh học từ lớp cá trở đi vậy mà có số ít bà mẹ không biết có bị bệnh tâm thần hay không mà đã từ bỏ con mình
3.0,khốn nạn thật
0.0,phu nư mơ i sinh hay bi bê nh rô i loa n hooc môn lên hay bi ki ch đô người
